,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
GENE0673,7.017435512136561,7.580600612545335,5.9628612441133795,6.392205737236632,7.106168897373769,3.329432046603011,4.313989872644192,5.9760947157434705,4.190306850962119,5.162240732725607,6.698850915087297,6.441553247254409,6.802349671839229,4.838047190374891,7.039437299626877,5.155232069673101,6.676694262457504,6.8307137735563455,8.386847518421186,7.961892116501957,6.837951029663704,5.697855282928925,6.208603378568501,6.46584140305871
GENE0674,5.382467107074352,6.788092856457802,6.899231092406313,6.897695318034588,4.832850265365098,6.007755430609864,7.101645226383251,6.883421409501463,5.86606465134549,5.985450493959737,5.58859556667301,6.690208583736298,4.232750142567633,4.977179776063227,5.399727444966827,6.639869612215339,7.626817555200406,6.4353658576042845,4.722779236472435,5.7854882830441055,4.9911162736826675,5.735135755729399,4.997430572832788,5.608509136981576
GENE0675,5.097918743762245,8.263357551000457,6.457485061391691,5.052580001667173,5.964428495852635,7.946060948686579,6.96205285731772,5.831155355137057,5.393639684374895,6.371762880764796,5.436241449289351,7.284963903668842,8.812281484862952,6.220853810199688,6.129180518340201,4.716286006463093,7.728204762589886,6.625128019013997,4.122679658480857,6.415247516934855,6.008221374504477,6.182725524850268,5.579109139965992,6.1464524515391314
GENE0676,4.845912687809679,6.136879274894058,6.922733054774684,5.821261479447825,5.248550262243917,7.600729236651827,7.284185198733783,4.889627359656826,5.578146364965586,6.069824004606003,6.353585188795724,6.725381090059149,5.705099905356634,4.993434392680643,6.332113013936979,5.2256328022411465,6.677665253535542,6.63691379300682,8.00138488659025,7.5029155652923185,6.7915079519761505,5.638678375952658,5.12344061985495,7.221949611415799
GENE0677,6.490811654781515,5.17036933461123,6.20795757987314,5.859999512040847,5.700213177672814,6.190638785950445,5.34431891032471,4.7200086551695115,8.088563571468827,5.810746342948479,6.697057961212591,4.323071456068489,4.552450873342164,5.01950645735337,4.993602148834939,4.918084900282779,4.99108791015849,6.888449163916902,5.20356540284748,3.6305398541214777,6.146963458515976,5.479439807886786,7.683814554489245,5.929983468862752
GENE0678,7.394525098146135,5.729779046374102,5.341918985823541,6.6561842174923385,4.636947889831108,7.239506156576766,5.578064913489693,4.290094909947688,6.570360928904121,5.766518190363025,4.6740986801712205,6.447363979042319,5.4500145151403885,6.781419720423672,5.84953933641912,6.498243960007128,5.6805946848174775,4.330651489567896,6.948395682365316,5.178969265605652,3.789405746331877,5.554955739540443,5.244466799543975,6.989700410749985
GENE0679,5.272033471675554,5.870410859931192,6.597518568304754,6.056988111334753,7.11417056629247,7.158484298721153,4.971159198975707,6.398823835475146,7.786820991624532,5.059498647416214,4.734755315875385,6.754433852172944,5.169354213584221,8.185899258126467,5.61992010707676,4.9923996430029955,5.416038170516518,7.574669706350987,4.593994939481241,5.617605222182819,5.717286375464306,3.183059030574116,5.46953217466064,5.790372540142169
GENE0680,5.045273856716787,6.795939210754131,6.872954098167376,6.154319022015719,4.723410640805384,5.005609978096367,7.182912328350203,8.552513123422365,7.0200068198163015,6.512288283335127,4.92469595256795,6.105497776546409,4.561143970475582,6.617207181940556,5.58668916585534,4.695870823590274,5.499682263676373,6.430763494024951,6.2159395756647875,6.053572055482556,6.362422090672308,4.795664343531728,4.876780245694277,5.017034579827625
GENE0681,4.524060943342131,5.985133294009427,4.357134108180996,6.242361376869542,4.256043463942605,6.794571971930211,6.274393924553352,4.32399371341024,6.501037299691746,5.867497972968248,7.2403936942375156,5.85007877765035,4.152924987484807,5.505898055968004,5.7799670425694325,5.4090461067443,6.570854508785594,7.119331267452252,6.520080770190031,4.869896587415499,6.382774106859376,5.910276988641461,5.130107135213491,7.579110839558684
GENE0682,6.087483311052179,5.113325141561161,5.855295326391992,6.2370351785795375,7.836211675167918,6.5681713763988485,5.282546107765885,6.727508682204928,6.15983893676104,4.284580389112953,4.522298216661922,5.126545691095945,4.906902334051242,4.797616136418322,6.4960707024513855,7.037333331156299,4.574094245607729,5.840008600284502,7.318676535734802,6.965517751739851,5.649041621557932,5.468244565343133,7.66843254256929,7.511083657081758
GENE0683,7.6517101964229814,5.763092065562308,5.756493182238514,4.781865075337112,6.284971274206208,5.528811792279672,6.0032627195052095,3.4616150341809986,5.546653493667802,7.452958990322649,6.17141192738135,2.974876241936128,6.7499583110922945,7.37994010714528,4.323925264619238,6.253364036248654,5.668578830319817,6.533721460935474,6.768622115117776,5.815228175828919,6.076282468856385,7.9822395325643525,10.449595065857444,6.882975056000804
GENE0684,6.332947938857151,5.396923454617694,5.949638226696061,6.106314845340745,6.19777981492926,3.642242166808333,5.3757681188120765,5.76772355620614,5.648417302514625,6.443563901226256,8.010643390595105,6.686564585536543,6.554531861537251,6.884865680322825,7.590373560158654,9.209907112149217,6.371228482935821,6.342632659236344,6.446641784487061,6.477074447692773,5.278572375849913,6.163306485711451,5.2669511854056426,7.166311876714252
GENE0685,9.550809510895494,6.418642996310926,7.016751371834178,7.424224871625137,4.918082666932789,6.934502740674051,6.534383482790219,4.412531949181136,5.869433426642809,3.169589505520619,4.1411597225920795,4.62918964427835,4.426159276838132,7.581160648934755,4.701386772642025,6.321198893343451,5.884763001767243,5.859441124434844,5.492597519878826,5.2188196592554705,6.829963238602136,3.290023060361359,7.132187687642994,5.522265661882787
GENE0686,6.238770918154859,6.740413547378054,7.437095734300484,5.18310809993562,5.527581367860851,4.268609110058006,6.4216303443705005,8.240548599236675,5.413976804409362,5.734485920919244,6.525119788723861,5.903432850336966,6.885845444890767,5.949591620564762,7.079374445560404,5.490085962316159,6.106318703556642,4.949066145844401,5.289684867523668,6.12559006249616,6.003090711152978,7.080216296359889,6.368660116364377,5.869864969210245
GENE0687,5.481655269840683,6.167778782881969,7.030034238006924,5.255619204025915,9.04660071393161,4.5060694264505425,5.110538378471617,5.49219941975438,7.030374507008163,7.6059780783438,5.633280731721408,5.044000004324869,5.002320517813857,7.051587052527813,4.651898236942948,6.328527059274471,6.427981933731914,6.382956265969336,5.134478083363939,4.621436496924716,6.002612658120615,6.682591328563963,5.590660256972128,6.7004682404311025
GENE0688,5.838917973478905,6.6617981481684385,4.849082092858461,5.755172492797196,7.875535982006756,5.353901969666738,6.395372993989242,5.971087698201971,5.441345825817153,6.914164787640113,5.2562754404897944,7.1972356071412324,6.785395238304936,4.484383885456774,6.883263153973958,6.117632347254034,4.817552120457186,5.410830149139663,5.09934999619596,6.383020237208211,8.119995881600657,5.978684597620756,5.402963524403343,5.9775927984341495
GENE0689,5.87092825545432,6.60248441169891,5.518900447412989,2.79804158053625,6.102461936835564,5.664961943978518,4.789531909539432,5.707752490411974,7.351921164256508,5.04325830877463,5.862055312282635,5.518525413387701,4.478138721802627,6.281370277734854,5.92980217362371,8.487665150925793,6.77706528434658,6.899154536619766,5.080781039430771,6.8169529310615475,6.608904672767645,3.339222195617105,7.2433208518934675,5.877475999652735
GENE0690,5.008882567897002,5.885417540071785,5.317169324468753,6.372332384202548,5.562925584784927,7.88789330180789,7.893206994864689,6.27975592560128,6.628773588292552,7.860844260334281,5.6402365052511865,5.807464016240872,6.667118986413528,5.942049344809641,6.294274634311957,5.634551457663769,4.917007824682428,4.887343188914352,7.3090657083474975,6.432911072129183,7.002057748677814,5.011476285258043,6.5150489528550315,6.673084829948105
GENE0691,5.2934200755759635,5.472238111087448,7.613937829112233,5.77851120163366,6.79182053226575,5.091381233563395,7.591737381709255,5.591356265733377,5.836267653639314,6.531682439604511,9.090849437358465,5.474400498349137,6.065367142218769,7.407011646584726,6.167231896266478,6.125273693715367,8.378709217102722,7.475728760899373,8.473663285151193,5.406570749011238,7.038244548452272,6.146046800181206,5.962725119433194,6.074693813062605
GENE0692,6.879317782295819,6.133511188427015,5.160904434484508,5.176472415193208,4.816069268957332,6.0890725407526025,6.780146887541437,7.305665244863577,6.616998812642906,6.345171403525085,7.351646164254715,4.541412985738286,6.657879031724331,6.55934916077799,4.783933214325402,4.0146066025485165,6.001479186154624,6.804390034653123,4.577281392558577,5.3437100622319385,5.9911258133453975,7.187688396664272,6.524299264997902,6.503655520810317
GENE0693,5.742705620856313,7.698583190732195,6.483755009354212,5.432962042984769,5.560877744789938,5.879776930459063,5.71740341726932,4.152663988630804,5.433690947855276,6.5356075345924,5.157821690231364,6.145418113179869,4.796049574233117,3.667540537894367,5.682464692033744,6.234895169793977,5.43628105703119,4.911973075387027,6.708654448408244,5.968926280386048,6.711641067954784,8.092309356322406,6.514429402916212,6.524123915395773
GENE0694,5.214508335305256,5.976084815860773,4.642416082916428,4.911071178988721,6.321755595590694,5.669518853293505,5.3550243152594685,6.137859335440552,5.392317050479718,5.7194286457450065,6.319690030167902,5.48461407855676,4.96174941219306,7.37482284093751,8.13301863098634,5.999728496849972,5.816077714236109,6.039168435627992,5.236573316139863,7.276381296042906,7.040367290904287,5.487249955561323,5.637457251047755,6.420958723525485
GENE0695,7.295747854655319,6.483069479889177,6.625996893708292,6.46658655172004,6.230393889377825,6.425078284720437,6.879778015919161,6.3663299351426295,5.782022495490797,8.605531073811129,4.268111771148223,6.985005702560355,5.479190313012766,4.2004023079095605,3.7662327751260065,5.801240911954269,8.259964414340734,8.025860295730235,5.39579587852363,5.351197500541344,5.578397941125872,6.241232330379751,8.138486652746641,7.062508670487118
GENE0696,6.7331621924971,6.297927183446733,3.9112744423565666,3.8922382416549786,5.164773723409456,4.6745428259552115,4.184019581796741,7.07100998587653,5.754564784800443,5.071611883812417,4.592926472690125,6.816033918392238,5.9408278240339865,4.376259924189194,5.507015795191321,8.06947576583413,7.135695955663184,6.065952430226178,6.415698600051057,5.512468179893228,5.704442882746721,4.752319958810165,5.249055476099391,6.540156864405836
GENE0697,7.572507582588456,6.385713238759147,7.0726311061718645,3.7396679638115065,6.530065367646705,6.371854808227048,5.148290462031936,5.929687174361797,7.46719580115789,6.4681829624205,5.639922569613181,8.020219505249397,6.027343301812947,7.668402223420654,5.574058300356469,6.041948306223943,7.632507528777385,4.924234408411628,8.606093157060618,5.176480294478814,6.739649432588486,6.591723416624906,4.765059894712392,4.318668281454581
GENE0698,4.593535174876824,5.779703094775758,6.756154626401862,5.689932237484308,5.402674015617656,5.295641449229555,5.7718657527656045,5.621792481070264,5.495250340698614,4.874761724385536,5.091217214647848,6.913579206926391,5.240957151981637,6.8953181970888116,6.126835158336379,8.104914206603338,6.1696668983975576,6.6382805561181,4.838312494814849,4.486387290232086,8.092388977966042,7.005724531302664,4.581178408283473,6.712867184077121
GENE0699,6.81591842992771,7.7713200416224595,5.057113736302345,5.83097107253901,5.440699051601256,6.240922418091249,5.566993129230927,6.78626956209578,4.469574576138477,6.189000073322698,4.462805543698698,7.2855550989027416,5.711173393452323,5.820285203313936,6.911132365243677,6.228096447214457,6.005923130157349,5.341661790192305,5.773600061449522,4.934096801216398,4.894621192280674,6.378100448982091,4.527747125642402,5.763528215692499
GENE0700,6.254573587823197,6.379117455143515,3.4680073964027143,5.269464652134639,6.902571501790349,6.636513109910762,6.047702082680239,5.422077653452639,5.786022412746545,6.417999827243915,5.59138972427468,6.554332774417013,7.043419087596878,5.624727503802528,6.618570965066923,5.425646093599392,5.604789850944565,6.649234017451021,8.134385509101483,5.765059133068351,8.618374627953324,5.402445093901256,7.164021697946025,7.142041091951053
GENE0701,7.376658684575014,5.598234933597337,6.56921698771924,6.201271146966965,5.838184037854617,5.92415460344134,4.487575627972251,5.923833648477613,5.549499133395852,5.750622760349579,4.665445868875634,5.668408993386914,6.3148178179579,5.0166191979812185,6.356333856817106,6.126520442810098,5.623609949559788,6.639641651302273,7.067712380834653,5.5125702900460505,5.231895453432276,6.685090301637421,5.341462052749177,4.677659182378016
GENE0702,6.773077589721353,5.418265140696467,6.566050591891244,4.543973201371183,6.265179666192873,6.007725176245522,6.89071800912386,4.090694447178834,4.573277233978114,7.3440030809306,5.893018478513777,4.734507039260148,6.443327614946225,5.441864385315756,5.218026851425536,7.8193876584437785,5.493646365757661,3.806426916641949,5.621976665296459,5.1147068874610175,3.3858441581000704,6.720791261433177,7.3701881640509574,6.374594223530539
GENE0703,5.794155216777497,5.483826080375508,5.766773788135238,6.926555527277933,3.677289975133515,5.948708895462958,7.13311550914549,4.510237004147081,6.989766423001039,7.74893727247217,5.342940707347455,4.489739031843066,5.297657748593154,6.367123467693103,8.717076096045536,5.129162200886462,5.183670677053589,5.86211356467013,6.12865010544143,5.97248214198041,4.156934960830279,4.642909030510736,6.884016484500374,7.407999377756886
GENE0704,4.531005058596283,7.3343043778425345,3.4387796817145095,6.284591255283299,5.626474913522411,6.38121860631733,4.496907176533855,6.879456030979967,5.644102526243103,5.138284717592933,5.481427532206177,6.794846625698643,5.9131824827711785,6.342753788128554,6.745013071673095,5.190057884107761,5.28964572162301,8.8316200615765,4.508781909159994,3.6356052106131673,5.116114879956272,5.634478938982961,6.788507247422483,5.248174573955886
GENE0705,6.825911139576639,5.44731950459215,6.540966538683353,7.194393278122917,5.286088719718782,6.910326166851117,4.703279663067775,6.049904482104777,6.186918669751548,6.121444989385126,6.246271868843492,6.197964492715375,2.654642904929273,6.170112864852761,4.145075789504773,5.318300672475017,6.858936790122187,6.528916932100998,7.583552670582079,6.399683000071168,5.1078036148421315,4.528450579050126,7.274940672255419,4.7735880324841675
GENE0706,4.668995630067783,6.025100545410208,7.272987487450336,6.031792725380476,5.609552255379544,5.130447128910446,6.37562449055826,3.9842153754662766,4.388234329370624,5.072200444025399,5.1035962369552,5.3031563688598915,7.01087031541956,7.386507773995636,4.937481918192098,5.658225913340591,5.106152659450268,5.301929637736625,6.540018994777419,7.1977736890540935,7.324051937000046,6.003618536692613,3.947715147259317,4.460524360741651
GENE0707,4.064795872366346,7.0775004729272615,5.2597662722008875,6.10070458103809,7.623304916685315,4.7737206336153495,5.619752561456264,6.040710050145424,4.359590006517843,6.8527617831836265,7.280353749061519,6.7092970135527406,6.724949323157318,6.069440416858134,6.358613842070086,7.2924232851265804,7.166013856330731,6.4217092331987065,5.028657927421218,3.1116025640676224,7.450587200027064,7.82500689081272,5.326970509085585,7.237086911534601
GENE0708,3.6098222950145487,6.766379568774959,6.427272880833036,5.271331843340831,8.1538329890518,5.703926211341074,7.018470474379629,8.047440903885768,5.864582624595521,6.966035652565999,5.947121122056564,6.352483376380811,4.926934026047857,6.142585329962874,6.186987063903557,6.123698547176759,7.271152405001448,6.304017113894611,4.866066084554037,6.588908370113016,5.347244043674434,6.199147003274248,6.142175085624927,6.778633408049447
GENE0709,6.213954385862062,6.660936854254494,6.1589238368973085,8.529261626541013,5.628422891899976,5.409636045672722,6.681509578462045,5.528803874320663,6.879704592153397,4.668474982063943,6.184196959127125,6.5229272733164185,4.793187782190269,6.444635543085979,3.8601877513934215,6.053419624974292,7.320446766244657,5.072725558753006,5.939547438580407,5.089973630044303,6.777469900469094,6.904474143856304,6.606671247337232,6.83997426671186
GENE0710,5.274553341580811,5.904800005303988,4.737241361252429,5.009064818402782,5.803102896751805,7.318580933693394,5.064605969883355,6.360163191027354,5.052361393872119,4.697201196419047,7.525629718850129,7.265018146280035,5.150783003766678,5.6431610199824735,6.2003309148579335,4.905098517482059,6.56676473696663,4.24897781262351,5.427979575533139,5.617905359118794,6.50289210005953,7.384315086628405,4.841395156016859,5.835764442647492
GENE0711,6.619430567340283,5.892306954978327,5.76410832730077,6.86679109936842,3.9242221109705717,5.7311317986884545,6.034614592798904,5.942429776341957,5.106910473098854,6.948581084524804,6.292323329999137,2.314321221868958,6.64458880420068,5.809208165492652,6.946986876510232,7.448639612412419,6.068378915149061,5.144342506818352,6.9884985542917075,7.617660598346795,6.3559491661907215,5.937777661508657,7.036476194683476,5.0564324911754515
GENE0712,6.108801789822038,5.510661518259164,6.6280501892141155,5.772388755726606,5.809767698427344,6.624519118961251,7.521087511660081,6.7045890043331395,6.901411276553412,7.154335518289431,5.664511231797986,6.228339978572788,5.882181222942306,6.011609739122643,5.604164474763234,5.822855052991558,5.694438284335886,5.196703741036461,3.2971295994718632,6.038538531113362,7.711412984154948,6.575046886455748,5.835433111813062,4.540618597697702
GENE0713,5.042546017005186,3.992988819495411,6.441315981048062,5.118382640592442,7.226217195190215,3.43841253776091,5.40199070100955,7.087263210870504,4.551594658372431,4.538368485665699,5.3301489172329495,4.720766828854117,5.506317517377894,3.4693356086792653,7.255808654848317,6.822579141165852,5.342558906502821,3.911885080756226,4.9571128539916876,6.74939628205991,6.790757559296225,5.241454021471231,6.432672864462792,4.247504213891165
GENE0714,5.8337303088757455,4.511537714460877,6.328691083339448,5.445374466885671,5.63426540628233,5.912892993026558,3.959853516796814,5.957877414685857,7.197520861848812,6.061000530762707,7.121210336670376,5.528810033601237,6.24465356538301,6.374248619583075,6.678108792813903,7.01636694066641,4.456497469504076,5.137722044501176,6.532485618127265,6.402191740343011,5.9694704402373455,8.877823517088046,6.103544090251906,6.319107341505996
GENE0715,4.51270745291816,7.036628741462482,6.100777237794359,6.068515706949833,8.088042012388925,5.814066772238414,7.227048926311846,7.211396121016627,5.787195136182435,4.420300434289349,5.299151870715197,7.218002286214375,5.569657071886673,4.6245316310661355,6.155611406056578,4.81612238277642,4.971313482032392,4.886295178409177,7.075804199684657,7.38052033829728,4.50015232603731,6.225817313679394,6.555906174820214,5.233588294545799
GENE0716,5.1098277411262,7.80362703663156,4.6077355548901355,6.658089008182479,6.484713658282245,8.627652733510514,7.238425443609879,4.265898013716207,4.642310006990071,5.231890415031224,6.080564988724558,4.075270910427331,6.381090018864843,6.280949981524236,5.513876083646687,7.276620247783612,6.637634100722945,7.305368546974435,8.875705596654996,4.997110966900041,6.566539332494514,5.362339840725325,6.781870674499259,5.555913185623381
GENE0717,5.59778954698291,4.8445422689784134,6.572008420091573,7.882138862877773,4.858029686122765,3.7623724584572336,6.755834749554979,7.420446719311837,8.842835069974361,5.865560436239612,5.860335261881471,6.66714255277041,5.043717063606265,5.212892468010673,6.999630891436531,4.498046119079443,4.8920090284862034,4.376387315395415,5.200214097586869,5.618211938525145,5.710532454840036,5.752760297458148,6.837264844891591,5.811883173556947
GENE0718,5.111153044971108,4.696105632789964,5.5891109918084645,8.114722955159902,6.285201673319999,7.877106422579579,3.7131040786847698,4.959637179116585,3.9934274261010625,5.854418019749863,6.507972246726149,7.020598949160707,6.813144259207395,7.051201825692123,5.746945566168749,5.3835061427465085,4.974188372886861,7.714077112864642,6.8587100486604395,5.57280171952448,6.056722813052977,7.126263273559454,5.229001665210909,6.293272827236068
GENE0719,5.789816716328369,7.398825968500307,5.659656385635759,6.763383463231801,4.9150373716973,4.790910366605609,4.653161728793331,7.076560983485169,6.711216031283061,7.467738617199146,6.6964363904956725,6.144534881578931,5.697714463869452,7.130285927823486,6.687907567418787,5.120061818013302,5.380458952433691,6.180966690070118,6.017101881167021,6.872645827894108,6.74539486704321,5.160053919969333,4.811968516191963,4.187813124120257
GENE0720,5.999463818739558,7.989113292843566,5.770862421183109,5.97741116336066,6.282728018597572,6.018890154067112,4.661535578160536,5.241934993985155,5.724833157688313,7.73238113678407,7.323316756078806,4.74242467177463,7.472882829430396,7.918570097359013,6.488779897759762,5.336734328542249,6.073885214083259,7.726589520720589,4.757331414899788,5.546196343892517,6.443741111892139,5.614925928539922,4.146188959082588,4.729480784278735
GENE0721,4.4930529896829805,5.510636284056668,7.982129444799681,7.523621402603638,6.0395670412843305,6.712564268985983,6.193920250128443,5.788760883796047,6.0414321097929795,5.645601090293298,4.600878560681051,6.0332733053001535,5.1205015310082,5.431134922567359,6.506012121600773,4.247251155740466,4.776548299974448,5.988142683712045,4.695476516168468,5.291395168838314,6.939127904651425,5.690838915807326,5.168761355536792,6.86156776451317
GENE0722,4.090166591892258,4.395516362320942,4.482890875487619,5.249157651264648,4.266812897493974,8.023297725484666,3.1393830139337084,6.452886519772086,5.547010740618161,6.062773202334352,5.366852352951871,5.74072542005225,4.90199251071901,7.298442359763562,4.547428565344287,5.819768642855703,8.62480374107184,6.860754287893751,4.636783914908499,7.400451417371847,6.343478607987536,5.4974313637672765,6.874904761204705,7.452873225851802
GENE0723,5.186921163403996,5.487985559888943,5.4439386939859205,6.614376930837633,6.9698396574993895,6.699098486037829,4.933656603813697,8.079007872978073,5.088327692383627,6.291420654317928,5.8016134600399,4.839376933139568,6.267534975361059,6.082683524342262,6.77229310652173,5.95888143372321,6.255811945048724,7.988340378508166,5.797098893208894,4.191741411711525,7.02473981887418,6.953796435630277,4.456150312798395,4.65264479706746
GENE0724,5.444108761146564,4.981293269542627,5.612050454667104,5.667883196312911,5.891861576489487,7.397917330489338,8.3040467887309,4.619322309127053,6.120230795170365,7.205061293146674,7.358993364644032,4.405061370674703,6.001778483083851,7.009539258343615,5.078438862617463,5.3162091020174325,7.0266288124424685,5.481385869285139,6.6661452596110555,7.877066472495227,6.244419788094904,5.622589606955926,6.72630405230108,6.479121594829578
GENE0725,5.459245972817756,6.108631981966844,6.86721756668548,6.296093469249471,5.031368520624362,6.9020465172308505,5.778103042035593,5.6558276898409305,4.211008922698967,7.493333318683341,6.6041062007386415,5.574114905087278,6.698018866972823,7.231417075888631,6.976536897842089,5.629194316300652,4.957466541235729,5.387898259637641,6.394823868638125,4.579662753684266,7.9852158508257025,6.360461643431309,7.184222465102414,5.020270159041424
GENE0726,6.176100768694432,5.359458609875207,4.013287044502667,6.666994777948475,7.39398725677884,8.621579692889531,6.329795356829521,5.546899702265584,6.997191827731009,5.22392407814141,5.354418777185289,5.922423383474664,4.990656059532478,5.033511441495963,7.678979699782784,5.036791312334468,6.634384202411375,5.08071303716066,5.835658808785785,6.393593616361996,6.127361695428002,5.079102089711894,6.9825722748744985,6.13679605933022
GENE0727,4.126277698433897,7.003515345466055,6.082235330575708,5.823809449720505,6.284708015391102,4.149768068153974,5.107055910529763,6.195834998437921,4.9018062149196,6.7690333913491285,4.594413513436121,5.823192421508335,7.503969650309468,5.044128811313806,6.013209855763499,4.991895817265376,4.299992184351513,6.6755607691790395,5.943455349582104,6.078179447526745,6.326115835445141,5.082095002682481,4.669858748325703,6.202575617088537
GENE0728,7.627886927180794,6.3499644125387595,4.44427769962384,9.23269282541859,4.6406408281489915,3.9852517005219372,7.935828303956974,5.10541311395738,5.455277567997089,7.275752559339114,7.834764917262782,5.800218157999322,6.815394629064096,7.993086138647939,4.700919669096263,6.318683988622965,5.576336629971904,4.669988367715315,7.023612039993103,7.316097236960665,6.704329057649784,6.633333355806167,5.696699174716858,6.352649273788286
GENE0729,6.616002729170106,8.578817035707948,4.224127963992293,5.330449564062136,5.789294385966379,6.5269670147785055,7.637340667604055,7.12463903308983,5.678789324787508,6.708450689297782,5.87415570262659,6.281037382463155,7.136052948040211,3.0765056904108063,5.703586248986671,4.926741400555145,5.030419877644352,5.326711930072401,3.941935906804077,7.411846167366728,8.8080076864008,6.211555445743989,7.779129466648076,5.280612697326227
GENE0730,7.466124229704345,5.492300314748496,5.371575035605283,6.1806182224653,7.99767316498889,7.274617393363183,7.619086992374195,4.432077246257957,4.794325389445837,5.467230551565254,7.633533064991585,6.768656805579244,4.039874398085614,5.697191946359836,5.264907154521746,5.852893181367487,8.500514148556642,5.790073569074886,5.564293888954992,4.708076795289727,6.924636404529905,5.865045683971248,5.057462366502912,6.716603368243784
GENE0731,5.601535818317856,5.770469335657458,4.873120552580868,3.8786060857823013,6.889180025113298,6.444385132799865,6.334189120722137,5.840911429937729,5.375204514614948,6.10331561129525,6.744891438045464,6.422473502759724,5.219074091715581,7.057879797108068,6.059028783297489,6.03552356458841,5.391101027297814,5.491503000642138,6.22682815975833,4.5308695540653545,5.545821840946433,5.410285445902507,5.772218052345846,6.3029914151515625
GENE0732,4.463575587208242,7.853776959351084,5.961974040494961,6.6296458611656535,7.034683436190252,8.013254658531356,6.17942564388977,5.0069663093790275,4.616592691712288,6.498483242111483,5.616151533924869,7.802007046797639,5.213760760798248,4.895204769221399,4.82998749575072,8.580930035669592,7.765795776276409,4.8876672455820005,5.635382506480403,5.572928042105375,4.073938249020602,5.874910139522187,6.738168919743983,6.0861852155271485
GENE0733,5.7214683692380195,5.569882184943771,5.548822043417289,6.222150243690466,7.5835232302123785,5.5992174348015835,5.1653286083620635,5.005569932806327,8.072646845359275,8.043995768246125,5.957052347725001,6.134077301941972,5.729690636358576,4.777647436052254,5.976800235281097,4.3875004625542084,5.1147938569962745,5.4571332096263525,7.17960321239712,6.072185456885268,4.925003239733832,7.204143820444932,5.862171299588666,4.906813524358643
GENE0734,6.686147387101373,6.181184862481233,3.548259564881408,6.174236883413963,5.244483631996873,5.0915614079066485,5.649375335451942,3.9860617331422947,5.736296309349446,6.296231484691301,5.08329823438312,5.674327464263594,6.045312186682703,6.513984258921689,6.676122269660293,5.3167385951904045,5.697026757054936,4.30528772132982,5.278235618793972,7.447003528394601,4.916108045407899,7.28692971555614,4.75957613435203,6.768913130941615
GENE0735,6.258634078321845,7.822629093953287,3.319679632927556,5.11894140152143,7.831299596802253,6.108327752806855,6.598885189159999,5.067927114260775,4.814734909592539,7.323278115146408,5.9335429480324295,9.568114681678086,6.162587099012147,6.8589322777412445,7.160325708301299,6.5421120129248065,6.8937233252079535,7.450995290768248,5.9645406668921,5.376737628353434,7.082237372483028,7.789565541665686,5.214904050411782,7.863592965024587
GENE0736,4.730491514127724,6.061581370856965,4.321509427701368,3.962204192384922,5.7494208760509515,6.548683536118698,5.879123183360366,8.059197147127147,4.663964123408574,5.996451919219139,5.200019290938109,5.5274944862508395,5.291096283780603,5.5414597451474865,5.836359983937291,4.602188893635758,7.133797247054957,7.336980231683127,6.140279082129969,5.789552187593224,5.696426800870786,7.04853387052407,4.885207950275336,6.6037644318514825
GENE0737,5.588797507726894,5.503085045270682,5.854448825605226,6.16757639561493,4.417889401041683,4.9474341574060325,5.306896309699654,6.296476656953962,3.9797294326693233,7.010100121395433,7.689105725180094,5.101305796256538,6.006652834376115,7.088835049025366,5.9003029930181,5.669938256083855,6.9823539508962424,7.365052047733403,5.379172697014667,5.331176206958254,6.508345635645985,5.300990555911935,4.8764895663808,5.341691983569463
GENE0738,4.882595096023836,4.570113381456287,7.762276809134654,4.561313645713373,6.051704986917299,3.9381039552157455,7.7332949284489985,6.059851071883872,7.654728863341719,5.119095475484991,8.631351971577965,4.709253190546729,6.612082048595379,3.2896347587510926,5.493028553962953,5.923054799388842,6.000690556472744,5.46473056756747,6.446630374515819,5.4225728153851485,7.590792653949536,6.52317005106858,4.531278811532875,6.441897424564433
GENE0739,5.936602206464153,3.447735918722963,7.672302950248724,4.8816225436316145,6.122637030351451,6.421073747317586,6.018458226612109,6.860849275995505,6.957026066368738,6.208041392073663,4.948234793495541,6.110861496860834,7.2915670231645535,5.855604723458995,4.388879224774825,7.255408126963444,5.489626364896863,6.967040033412279,5.394121385825575,6.562436166503398,5.708754616815851,5.314750729641938,6.537433221592027,5.127102609440841
GENE0740,4.083834646926883,6.791530107415312,5.360363905948424,6.31131475683937,6.268113527135551,6.746949547058203,6.988646112930334,6.534192384329799,6.6806094088871975,7.000593599273012,5.404332950580305,5.318421146117863,6.655266842144315,4.124080449670833,4.603816658581467,4.161806357867308,7.217234816900845,7.1925635134612005,6.90608032710336,6.049062985154745,5.501579052372807,5.748068148224834,6.418283451798896,6.763606948982761
GENE0741,4.774490138543146,6.7852237264808455,7.186655293044786,6.896390042449871,4.36265715511187,6.814624773925922,5.913427683779966,7.71642081517682,5.858988280118727,7.2123721993695264,7.610320510641582,6.892907452532841,5.396462758599606,6.530758280251822,5.113911417488089,5.383629867526366,7.2791020185254895,6.052340727103207,5.847124131868075,7.817376650440988,7.5432566158868415,4.8160459184868865,6.121378438841902,5.569507977556005
